STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TAVG,TMAX,TMIN
GH,6.4,4.896,-1.775,20140809.0,0.0,76.0,,73.0,
GH,6.4,4.896,-1.775,20140810.0,,76.0,81.0,70.0,
GH,6.4,4.896,-1.775,20140812.0,,78.0,81.0,,
GH,6.4,4.896,-1.775,20140814.0,0.0,77.0,81.0,73.0,
GH,6.4,4.896,-1.775,20140815.0,,76.0,81.0,68.0,
GH,6.4,4.896,-1.775,20140817.0,,76.0,80.0,,
GH,6.4,4.896,-1.775,20140818.0,,78.0,82.0,,
GH,6.4,4.896,-1.775,20140819.0,,74.0,,72.0,
GH,6.4,4.896,-1.775,20140820.0,0.04,77.0,83.0,72.0,
GH,6.4,4.896,-1.775,20140822.0,,78.0,80.0,,
GH,6.4,4.896,-1.775,20140823.0,,78.0,,,
GH,6.4,4.896,-1.775,20140824.0,,77.0,80.0,,
GH,6.4,4.896,-1.775,20140825.0,0.0,78.0,,73.0,
GH,6.4,4.896,-1.775,20140826.0,,75.0,,73.0,
GH,6.4,4.896,-1.775,20140827.0,0.04,76.0,,72.0,
GH,6.4,4.896,-1.775,20140828.0,0.0,80.0,,,
GH,6.4,4.896,-1.775,20140829.0,,77.0,,75.0,
GH,6.4,4.896,-1.775,20140830.0,,78.0,83.0,74.0,
GH,6.4,4.896,-1.775,20140902.0,,78.0,83.0,,
GH,6.4,4.896,-1.775,20140903.0,,77.0,83.0,73.0,
GH,6.4,4.896,-1.775,20140907.0,,78.0,83.0,,
GH,6.4,4.896,-1.775,20140908.0,,76.0,,73.0,
GH,6.4,4.896,-1.775,20140909.0,,78.0,83.0,74.0,
GH,6.4,4.896,-1.775,20140911.0,0.0,78.0,,73.0,
GH,6.4,4.896,-1.775,20140912.0,,78.0,83.0,74.0,
GH,6.4,4.896,-1.775,20140915.0,,76.0,,75.0,
GH,6.4,4.896,-1.775,20140916.0,0.35,78.0,81.0,74.0,
GH,6.4,4.896,-1.775,20140917.0,0.04,79.0,83.0,74.0,
GH,6.4,4.896,-1.775,20140918.0,0.12,76.0,,74.0,
GH,6.4,4.896,-1.775,20140919.0,0.0,78.0,83.0,,
GH,6.4,4.896,-1.775,20140921.0,,79.0,,,
GH,6.4,4.896,-1.775,20140923.0,,81.0,84.0,,
GH,6.4,4.896,-1.775,20140925.0,0.08,76.0,,74.0,
GH,6.4,4.896,-1.775,20140926.0,0.0,79.0,,75.0,
GH,6.4,4.896,-1.775,20140928.0,0.71,78.0,,74.0,
GH,6.4,4.896,-1.775,20140929.0,0.16,76.0,,74.0,
GH,6.4,4.896,-1.775,20141001.0,0.0,79.0,83.0,72.0,
GH,6.4,4.896,-1.775,20141002.0,0.16,79.0,83.0,,
GH,6.4,4.896,-1.775,20141003.0,0.0,75.0,,72.0,
GH,6.4,4.896,-1.775,20141006.0,,79.0,,75.0,
GH,6.4,4.896,-1.775,20141007.0,,81.0,84.0,,
GH,6.4,4.896,-1.775,20141008.0,,79.0,,74.0,
GH,6.4,4.896,-1.775,20141009.0,,81.0,85.0,,
GH,6.4,4.896,-1.775,20141012.0,,79.0,82.0,,
GH,6.4,4.896,-1.775,20141013.0,0.08,79.0,84.0,72.0,
GH,6.4,4.896,-1.775,20141014.0,0.0,79.0,,75.0,
GH,6.4,4.896,-1.775,20141015.0,,77.0,,75.0,
GH,6.4,4.896,-1.775,20141017.0,,82.0,85.0,,
GH,6.4,4.896,-1.775,20141018.0,0.01,80.0,,76.0,
GH,6.4,4.896,-1.775,20141019.0,0.0,82.0,,,
GH,6.4,4.896,-1.775,20141021.0,1.1,80.0,85.0,72.0,
GH,6.4,4.896,-1.775,20141023.0,,80.0,86.0,74.0,
GH,6.4,4.896,-1.775,20141024.0,,79.0,86.0,75.0,
GH,6.4,4.896,-1.775,20141026.0,0.39,78.0,,73.0,
GH,6.4,4.896,-1.775,20141027.0,0.04,78.0,83.0,74.0,
GH,6.4,4.896,-1.775,20141029.0,,82.0,90.0,73.0,
GH,6.4,4.896,-1.775,20141031.0,0.0,81.0,,75.0,
GH,6.4,4.896,-1.775,20141102.0,,80.0,85.0,,
GH,6.4,4.896,-1.775,20141103.0,,80.0,,,
GH,6.4,4.896,-1.775,20141105.0,,80.0,85.0,,
GH,6.4,4.896,-1.775,20141107.0,,81.0,,74.0,
GH,6.4,4.896,-1.775,20141113.0,0.04,82.0,,75.0,
GH,6.4,4.896,-1.775,20141116.0,,82.0,,,
GH,6.4,4.896,-1.775,20141117.0,,78.0,,74.0,
GH,6.4,4.896,-1.775,20141122.0,,82.0,90.0,73.0,
GH,6.4,4.896,-1.775,20141123.0,,84.0,,75.0,
GH,6.4,4.896,-1.775,20141124.0,,78.0,,76.0,
GH,6.4,4.896,-1.775,20141125.0,0.08,80.0,,75.0,
GH,6.4,4.896,-1.775,20141126.0,0.0,82.0,89.0,74.0,
GH,6.4,4.896,-1.775,20141127.0,,81.0,,76.0,
GH,6.4,4.896,-1.775,20141128.0,0.0,81.0,,74.0,
GH,6.4,4.896,-1.775,20141130.0,,83.0,89.0,73.0,
GH,6.4,4.896,-1.775,20141201.0,,81.0,89.0,76.0,
GH,6.4,4.896,-1.775,20141206.0,,82.0,88.0,75.0,
GH,6.4,4.896,-1.775,20141207.0,,78.0,,75.0,
GH,6.4,4.896,-1.775,20141208.0,,84.0,,74.0,
GH,6.4,4.896,-1.775,20141210.0,,85.0,,,
GH,6.4,4.896,-1.775,20141212.0,0.16,82.0,87.0,74.0,
GH,6.4,4.896,-1.775,20141215.0,,83.0,86.0,,
GH,6.4,4.896,-1.775,20141216.0,,84.0,88.0,,
GH,6.4,4.896,-1.775,20141217.0,,82.0,,76.0,
GH,6.4,4.896,-1.775,20141218.0,,82.0,,75.0,
GH,6.4,4.896,-1.775,20141221.0,,81.0,89.0,77.0,
GH,6.4,4.896,-1.775,20141225.0,,84.0,88.0,76.0,
GH,6.4,4.896,-1.775,20141226.0,,82.0,89.0,75.0,
GH,6.4,4.896,-1.775,20141228.0,,85.0,90.0,69.0,
GH,6.4,4.896,-1.775,20141229.0,,81.0,88.0,,
GH,6.4,4.896,-1.775,20141230.0,,83.0,89.0,,
GH,6.4,4.896,-1.775,20150101.0,,81.0,87.0,,
GH,6.4,4.896,-1.775,20150104.0,,84.0,89.0,,
GH,6.4,4.896,-1.775,20150119.0,,82.0,,,
GH,6.4,4.896,-1.775,20150129.0,,85.0,,,
GH,6.4,4.896,-1.775,20150131.0,,81.0,,75.0,
GH,6.4,4.896,-1.775,20150201.0,,83.0,,77.0,
GH,6.4,4.896,-1.775,20150206.0,,83.0,,77.0,
GH,6.4,4.896,-1.775,20150207.0,,85.0,,,
GH,6.4,4.896,-1.775,20150212.0,,83.0,,,
GH,6.4,4.896,-1.775,20150213.0,,85.0,,,
GH,6.4,4.896,-1.775,20150214.0,,87.0,,,
GH,6.4,4.896,-1.775,20150216.0,,81.0,,77.0,
GH,6.4,4.896,-1.775,20150218.0,,83.0,,,
GH,6.4,4.896,-1.775,20150219.0,0.03,82.0,,76.0,
GH,6.4,4.896,-1.775,20150221.0,,81.0,,77.0,
GH,6.4,4.896,-1.775,20150223.0,,81.0,,,
GH,6.4,4.896,-1.775,20150224.0,,83.0,,,
GH,6.4,4.896,-1.775,20150225.0,,83.0,,,
GH,6.4,4.896,-1.775,20150228.0,,82.0,,,
GH,6.4,4.896,-1.775,20150301.0,,83.0,,76.0,
GH,6.4,4.896,-1.775,20150302.0,,83.0,,75.0,
GH,6.4,4.896,-1.775,20150306.0,,85.0,90.0,77.0,
GH,6.4,4.896,-1.775,20150307.0,,81.0,,75.0,
GH,6.4,4.896,-1.775,20150308.0,,85.0,,79.0,
GH,6.4,4.896,-1.775,20150309.0,,84.0,90.0,79.0,
GH,6.4,4.896,-1.775,20150311.0,0.02,84.0,,,
GH,6.4,4.896,-1.775,20150315.0,,86.0,,,
GH,6.4,4.896,-1.775,20150316.0,0.28,79.0,85.0,72.0,
GH,6.4,4.896,-1.775,20150321.0,0.59,84.0,,78.0,
GH,6.4,4.896,-1.775,20150322.0,0.67,82.0,86.0,75.0,
GH,6.4,4.896,-1.775,20150403.0,,85.0,90.0,78.0,
GH,6.4,4.896,-1.775,20150404.0,,88.0,90.0,,
GH,6.4,4.896,-1.775,20150405.0,,86.0,92.0,,
GH,6.4,4.896,-1.775,20150407.0,,87.0,,,
GH,6.4,4.896,-1.775,20150409.0,,87.0,,,
GH,6.4,4.896,-1.775,20150410.0,,83.0,91.0,74.0,
GH,6.4,4.896,-1.775,20150413.0,0.12,82.0,90.0,75.0,
GH,6.4,4.896,-1.775,20150414.0,0.0,85.0,90.0,,
GH,6.4,4.896,-1.775,20150415.0,,85.0,89.0,,
GH,6.4,4.896,-1.775,20150422.0,,87.0,,80.0,
GH,6.4,4.896,-1.775,20150429.0,,87.0,90.0,,
GH,6.4,4.896,-1.775,20150430.0,,83.0,91.0,78.0,
GH,6.4,4.896,-1.775,20150502.0,,85.0,,,
GH,6.4,4.896,-1.775,20150505.0,,80.0,89.0,,
GH,6.4,4.896,-1.775,20150508.0,,86.0,,78.0,
GH,6.4,4.896,-1.775,20150516.0,,82.0,,79.0,
GH,6.4,4.896,-1.775,20150520.0,,83.0,,,
GH,6.4,4.896,-1.775,20150522.0,,83.0,,,
GH,6.4,4.896,-1.775,20150526.0,,84.0,,78.0,
GH,6.4,4.896,-1.775,20150530.0,,85.0,87.0,,
GH,6.4,4.896,-1.775,20150603.0,1.5,79.0,,73.0,
GH,6.4,4.896,-1.775,20150611.0,,83.0,86.0,,
GH,6.4,4.896,-1.775,20150613.0,,82.0,86.0,,
GH,6.4,4.896,-1.775,20150616.0,,82.0,85.0,76.0,
GH,6.4,4.896,-1.775,20150624.0,,81.0,85.0,,
GH,6.4,4.896,-1.775,20150630.0,0.02,80.0,85.0,77.0,
GH,6.4,4.896,-1.775,20150701.0,0.0,80.0,83.0,76.0,
GH,6.4,4.896,-1.775,20150703.0,,80.0,,,
GH,6.4,4.896,-1.775,20150704.0,,80.0,83.0,,
GH,6.4,4.896,-1.775,20150706.0,,81.0,,75.0,
GH,6.4,4.896,-1.775,20150716.0,,78.0,,73.0,
GH,6.4,4.896,-1.775,20150721.0,0.0,78.0,,74.0,
GH,6.4,4.896,-1.775,20150722.0,,78.0,,,
GH,6.4,4.896,-1.775,20150723.0,,75.0,,69.0,
GH,6.4,4.896,-1.775,20150724.0,,78.0,83.0,,
GH,6.4,4.896,-1.775,20150725.0,,76.0,,72.0,
GH,6.4,4.896,-1.775,20150731.0,,77.0,80.0,70.0,
GH,6.4,4.896,-1.775,20150808.0,,78.0,82.0,,
GH,6.4,4.896,-1.775,20150812.0,,78.0,82.0,,
GH,6.4,4.896,-1.775,20150815.0,0.04,78.0,82.0,72.0,
GH,6.4,4.896,-1.775,20150829.0,,78.0,83.0,74.0,
GH,6.4,4.896,-1.775,20150830.0,,78.0,82.0,72.0,
GH,6.4,4.896,-1.775,20150907.0,,78.0,81.0,,
GH,6.4,4.896,-1.775,20150908.0,,76.0,81.0,,
GH,6.4,4.896,-1.775,20150912.0,,82.0,84.0,,
GH,6.4,4.896,-1.775,20150913.0,,77.0,83.0,,
GH,6.4,4.896,-1.775,20150914.0,0.0,78.0,,74.0,
GH,6.4,4.896,-1.775,20150919.0,0.02,77.0,81.0,73.0,
GH,6.4,4.896,-1.775,20151127.0,,83.0,,,
GH,6.4,4.896,-1.775,20151130.0,,86.0,,,
GH,6.4,4.896,-1.775,20151201.0,,85.0,,,
GH,6.4,4.896,-1.775,20151206.0,,84.0,,75.0,
GH,6.4,4.896,-1.775,20151211.0,,86.0,,,
GH,6.4,4.896,-1.775,20151212.0,,84.0,90.0,,
GH,6.4,4.896,-1.775,20151213.0,,83.0,,,
GH,6.4,4.896,-1.775,20151214.0,,86.0,89.0,,
GH,6.4,4.896,-1.775,20151215.0,,81.0,,75.0,
GH,6.4,4.896,-1.775,20151222.0,,81.0,,,
GH,6.4,4.896,-1.775,20151223.0,,86.0,,,
GH,6.4,4.896,-1.775,20151226.0,,82.0,89.0,72.0,
GH,6.4,4.896,-1.775,20151228.0,,82.0,,75.0,
GH,6.4,4.896,-1.775,20151230.0,,85.0,90.0,75.0,
GH,6.4,4.896,-1.775,20151231.0,,85.0,,,
GH,6.4,4.896,-1.775,20160102.0,0.12,82.0,,78.0,
GH,6.4,4.896,-1.775,20160103.0,0.0,83.0,,,
GH,6.4,4.896,-1.775,20160104.0,,84.0,,,
GH,6.4,4.896,-1.775,20160105.0,,83.0,,75.0,
GH,6.4,4.896,-1.775,20160106.0,,83.0,,,
GH,6.4,4.896,-1.775,20160107.0,,80.0,,64.0,
GH,6.4,4.896,-1.775,20160110.0,,79.0,,73.0,
GH,6.4,4.896,-1.775,20160111.0,,81.0,,,
GH,6.4,4.896,-1.775,20160112.0,,82.0,89.0,75.0,
GH,6.4,4.896,-1.775,20160113.0,,83.0,,76.0,
GH,6.4,4.896,-1.775,20160115.0,,83.0,,78.0,
GH,6.4,4.896,-1.775,20160116.0,,84.0,88.0,,
GH,6.4,4.896,-1.775,20160117.0,,84.0,89.0,,
GH,6.4,4.896,-1.775,20160118.0,,81.0,89.0,77.0,
GH,6.4,4.896,-1.775,20160120.0,,83.0,,77.0,
GH,6.4,4.896,-1.775,20160122.0,,83.0,,77.0,
GH,6.4,4.896,-1.775,20160124.0,,82.0,,,
GH,6.4,4.896,-1.775,20160125.0,,83.0,,76.0,
GH,6.4,4.896,-1.775,20160126.0,,81.0,,76.0,
GH,6.4,4.896,-1.775,20160127.0,,83.0,88.0,77.0,
GH,6.4,4.896,-1.775,20160207.0,,85.0,,,
GH,6.4,4.896,-1.775,20160209.0,,85.0,90.0,80.0,
GH,6.4,4.896,-1.775,20160211.0,,81.0,,74.0,
GH,6.4,4.896,-1.775,20160212.0,,81.0,,76.0,
GH,6.4,4.896,-1.775,20160213.0,,84.0,88.0,,
GH,6.4,4.896,-1.775,20160214.0,,87.0,89.0,,
GH,6.4,4.896,-1.775,20160216.0,,83.0,,79.0,
GH,6.4,4.896,-1.775,20160219.0,,85.0,,79.0,
GH,6.4,4.896,-1.775,20160221.0,,85.0,90.0,81.0,
GH,6.4,4.896,-1.775,20160223.0,,85.0,,,
GH,6.4,4.896,-1.775,20160225.0,,87.0,,80.0,
GH,6.4,4.896,-1.775,20160226.0,,85.0,,80.0,
GH,6.4,4.896,-1.775,20160227.0,,81.0,86.0,79.0,
GH,6.4,4.896,-1.775,20160229.0,,84.0,89.0,80.0,
GH,6.4,4.896,-1.775,20160302.0,0.04,84.0,,77.0,
GH,6.4,4.896,-1.775,20160303.0,0.0,85.0,,79.0,
GH,6.4,4.896,-1.775,20160306.0,,85.0,90.0,79.0,
GH,6.4,4.896,-1.775,20160307.0,,85.0,,78.0,
GH,6.4,4.896,-1.775,20160308.0,,85.0,,79.0,
GH,6.4,4.896,-1.775,20160317.0,,86.0,92.0,80.0,
GH,6.4,4.896,-1.775,20160322.0,0.51,82.0,,76.0,
GH,6.4,4.896,-1.775,20160327.0,,85.0,87.0,,
GH,6.4,4.896,-1.775,20160331.0,,86.0,,,
GH,6.4,4.896,-1.775,20160401.0,,85.0,,,
GH,6.4,4.896,-1.775,20160406.0,,85.0,,,
GH,6.4,4.896,-1.775,20160410.0,,83.0,,77.0,
GH,6.4,4.896,-1.775,20160413.0,,85.0,,,
GH,6.4,4.896,-1.775,20160416.0,,87.0,90.0,,
GH,6.4,4.896,-1.775,20160420.0,,88.0,,,
GH,6.4,4.896,-1.775,20160421.0,,85.0,90.0,79.0,
GH,6.4,4.896,-1.775,20160422.0,,84.0,91.0,79.0,
GH,6.4,4.896,-1.775,20160425.0,,84.0,,80.0,
GH,6.4,4.896,-1.775,20160426.0,,87.0,90.0,80.0,
GH,6.4,4.896,-1.775,20160427.0,,86.0,,80.0,
GH,6.4,4.896,-1.775,20160428.0,,83.0,90.0,,
GH,6.4,4.896,-1.775,20160429.0,,86.0,,,
GH,6.4,4.896,-1.775,20160430.0,,86.0,,79.0,
GH,6.4,4.896,-1.775,20160501.0,,87.0,,80.0,
GH,6.4,4.896,-1.775,20160503.0,,84.0,90.0,79.0,
GH,6.4,4.896,-1.775,20160504.0,,83.0,,76.0,
GH,6.4,4.896,-1.775,20160505.0,,86.0,90.0,,
GH,6.4,4.896,-1.775,20160506.0,,85.0,90.0,79.0,
GH,6.4,4.896,-1.775,20160508.0,,82.0,,75.0,
GH,6.4,4.896,-1.775,20160509.0,,85.0,,78.0,
GH,6.4,4.896,-1.775,20160510.0,,84.0,90.0,78.0,
GH,6.4,4.896,-1.775,20160511.0,,87.0,90.0,,
GH,6.4,4.896,-1.775,20160513.0,,83.0,89.0,,
GH,6.4,4.896,-1.775,20160515.0,0.0,83.0,,75.0,
GH,6.4,4.896,-1.775,20160516.0,,83.0,,77.0,
GH,6.4,4.896,-1.775,20160517.0,,82.0,,79.0,
GH,6.4,4.896,-1.775,20160518.0,,81.0,,76.0,
GH,6.4,4.896,-1.775,20160519.0,,79.0,,,
GH,6.4,4.896,-1.775,20160520.0,,83.0,,,
GH,6.4,4.896,-1.775,20160521.0,0.0,83.0,87.0,77.0,
GH,6.4,4.896,-1.775,20160524.0,0.04,80.0,,72.0,
GH,6.4,4.896,-1.775,20160527.0,,83.0,88.0,78.0,
GH,6.4,4.896,-1.775,20160528.0,,82.0,89.0,77.0,
GH,6.4,4.896,-1.775,20160529.0,0.04,81.0,85.0,77.0,
GH,6.4,4.896,-1.775,20160530.0,0.0,82.0,,,
GH,6.4,4.896,-1.775,20160601.0,,85.0,88.0,,
GH,6.4,4.896,-1.775,20160602.0,,82.0,87.0,77.0,
GH,6.4,4.896,-1.775,20160603.0,,80.0,,77.0,
GH,6.4,4.896,-1.775,20160604.0,,82.0,88.0,73.0,
GH,6.4,4.896,-1.775,20160608.0,,80.0,87.0,,
GH,6.4,4.896,-1.775,20160609.0,0.2,82.0,87.0,78.0,
GH,6.4,4.896,-1.775,20160610.0,1.73,79.0,85.0,71.0,
GH,6.4,4.896,-1.775,20160611.0,0.63,83.0,,76.0,
GH,6.4,4.896,-1.775,20160613.0,,78.0,,,
GH,6.4,4.896,-1.775,20160614.0,0.08,79.0,,75.0,
GH,6.4,4.896,-1.775,20160615.0,0.02,79.0,83.0,,
GH,6.4,4.896,-1.775,20160616.0,0.0,81.0,84.0,,
GH,6.4,4.896,-1.775,20160617.0,,79.0,84.0,74.0,
GH,6.4,4.896,-1.775,20160618.0,,79.0,84.0,73.0,
GH,6.4,4.896,-1.775,20160619.0,,81.0,84.0,74.0,
GH,6.4,4.896,-1.775,20160620.0,,81.0,84.0,76.0,
GH,6.4,4.896,-1.775,20160623.0,,81.0,85.0,,
GH,6.4,4.896,-1.775,20160624.0,,80.0,85.0,75.0,
GH,6.4,4.896,-1.775,20160625.0,,80.0,85.0,76.0,
GH,6.4,4.896,-1.775,20160626.0,,81.0,,73.0,
GH,6.4,4.896,-1.775,20160627.0,,78.0,84.0,,
GH,6.4,4.896,-1.775,20160628.0,,81.0,,,
GH,6.4,4.896,-1.775,20160629.0,,78.0,84.0,,
GH,6.4,4.896,-1.775,20160630.0,,78.0,83.0,73.0,
GH,6.4,4.896,-1.775,20160701.0,,80.0,85.0,74.0,
GH,6.4,4.896,-1.775,20160702.0,,77.0,,74.0,
GH,6.4,4.896,-1.775,20160703.0,,79.0,,,
GH,6.4,4.896,-1.775,20160704.0,0.47,81.0,84.0,76.0,
GH,6.4,4.896,-1.775,20160705.0,0.01,80.0,,76.0,
GH,6.4,4.896,-1.775,20160707.0,0.04,80.0,,75.0,
GH,6.4,4.896,-1.775,20160708.0,0.0,80.0,83.0,,
GH,6.4,4.896,-1.775,20160709.0,,80.0,84.0,76.0,
GH,6.4,4.896,-1.775,20160710.0,,80.0,85.0,75.0,
GH,6.4,4.896,-1.775,20160711.0,,79.0,85.0,75.0,
GH,6.4,4.896,-1.775,20160712.0,,77.0,84.0,72.0,
GH,6.4,4.896,-1.775,20160713.0,,79.0,,,
GH,6.4,4.896,-1.775,20160714.0,,79.0,,,
GH,6.4,4.896,-1.775,20160715.0,,80.0,83.0,,
GH,6.4,4.896,-1.775,20160716.0,,78.0,81.0,,
GH,6.4,4.896,-1.775,20160717.0,,78.0,82.0,74.0,
GH,6.4,4.896,-1.775,20160718.0,,79.0,82.0,,
GH,6.4,4.896,-1.775,20160719.0,,72.0,,,
GH,6.4,4.896,-1.775,20160720.0,0.0,79.0,,75.0,
GH,6.4,4.896,-1.775,20160721.0,,77.0,80.0,,
GH,6.4,4.896,-1.775,20160723.0,,78.0,,,
GH,6.4,4.896,-1.775,20160724.0,0.02,78.0,81.0,74.0,
GH,6.4,4.896,-1.775,20160725.0,0.0,77.0,,73.0,
GH,6.4,4.896,-1.775,20160726.0,0.12,76.0,78.0,73.0,
GH,6.4,4.896,-1.775,20160727.0,0.0,77.0,81.0,,
GH,6.4,4.896,-1.775,20160729.0,0.2,77.0,80.0,73.0,
GH,6.4,4.896,-1.775,20160730.0,0.2,77.0,83.0,72.0,
GH,6.4,4.896,-1.775,20160731.0,0.0,78.0,84.0,74.0,
GH,6.4,4.896,-1.775,20160801.0,0.0,78.0,83.0,75.0,
GH,6.4,4.896,-1.775,20160802.0,0.0,79.0,,73.0,
GH,6.4,4.896,-1.775,20160803.0,0.0,78.0,83.0,72.0,
GH,6.4,4.896,-1.775,20160804.0,,78.0,83.0,,
GH,6.4,4.896,-1.775,20160805.0,,76.0,83.0,71.0,
GH,6.4,4.896,-1.775,20160806.0,,78.0,83.0,,
GH,6.4,4.896,-1.775,20160807.0,,77.0,81.0,72.0,
GH,6.4,4.896,-1.775,20160808.0,0.0,77.0,83.0,,
GH,6.4,4.896,-1.775,20160809.0,,78.0,,74.0,
GH,6.4,4.896,-1.775,20160810.0,0.0,78.0,83.0,72.0,
GH,6.4,4.896,-1.775,20160811.0,,77.0,81.0,,
GH,6.4,4.896,-1.775,20160812.0,0.0,77.0,,73.0,
GH,6.4,4.896,-1.775,20160813.0,0.16,78.0,83.0,74.0,
GH,6.4,4.896,-1.775,20160814.0,0.0,78.0,83.0,74.0,
GH,6.4,4.896,-1.775,20160815.0,,76.0,80.0,71.0,
GH,6.4,4.896,-1.775,20160816.0,,78.0,79.0,70.0,
GH,6.4,4.896,-1.775,20160817.0,,76.0,,71.0,
GH,6.4,4.896,-1.775,20160818.0,0.0,76.0,81.0,71.0,
GH,6.4,4.896,-1.775,20160819.0,,78.0,82.0,,
GH,6.4,4.896,-1.775,20160820.0,,78.0,,74.0,
GH,6.4,4.896,-1.775,20160821.0,,78.0,81.0,74.0,
GH,6.4,4.896,-1.775,20160822.0,,76.0,,74.0,
GH,6.4,4.896,-1.775,20160823.0,,78.0,82.0,73.0,
GH,6.4,4.896,-1.775,20160824.0,,78.0,,74.0,
GH,6.4,4.896,-1.775,20160825.0,0.0,79.0,,74.0,
GH,6.4,4.896,-1.775,20160826.0,0.0,79.0,82.0,74.0,
GH,6.4,4.896,-1.775,20160827.0,,78.0,,,
GH,6.4,4.896,-1.775,20160828.0,,81.0,83.0,,
GH,6.4,4.896,-1.775,20160829.0,,77.0,80.0,,
GH,6.4,4.896,-1.775,20160831.0,,77.0,81.0,,
GH,6.4,4.896,-1.775,20160905.0,,81.0,84.0,,
GH,6.4,4.896,-1.775,20160907.0,,79.0,81.0,,
GH,6.4,4.896,-1.775,20160908.0,,81.0,84.0,,
GH,6.4,4.896,-1.775,20160909.0,0.0,77.0,83.0,75.0,
GH,6.4,4.896,-1.775,20160910.0,0.28,78.0,82.0,73.0,
GH,6.4,4.896,-1.775,20160912.0,0.16,78.0,80.0,74.0,
GH,6.4,4.896,-1.775,20160913.0,0.0,78.0,85.0,,
GH,6.4,4.896,-1.775,20160914.0,,77.0,,74.0,
GH,6.4,4.896,-1.775,20160915.0,0.01,79.0,84.0,75.0,
GH,6.4,4.896,-1.775,20160916.0,0.04,79.0,,,
GH,6.4,4.896,-1.775,20160917.0,0.0,78.0,85.0,75.0,
GH,6.4,4.896,-1.775,20160918.0,,81.0,83.0,,
GH,6.4,4.896,-1.775,20160919.0,,79.0,,,
GH,6.4,4.896,-1.775,20160920.0,0.0,78.0,82.0,75.0,
GH,6.4,4.896,-1.775,20160922.0,0.0,81.0,84.0,76.0,
GH,6.4,4.896,-1.775,20160923.0,,81.0,84.0,,
GH,6.4,4.896,-1.775,20160927.0,0.08,82.0,85.0,75.0,
GH,6.4,4.896,-1.775,20160928.0,0.04,80.0,84.0,75.0,
GH,6.4,4.896,-1.775,20160929.0,0.02,80.0,84.0,75.0,
GH,6.4,4.896,-1.775,20160930.0,0.0,79.0,,74.0,
GH,6.4,4.896,-1.775,20161001.0,0.0,81.0,,,
GH,6.4,4.896,-1.775,20161003.0,,82.0,85.0,,
GH,6.4,4.896,-1.775,20161004.0,,79.0,,,
GH,6.4,4.896,-1.775,20161005.0,,82.0,,77.0,
GH,6.4,4.896,-1.775,20161006.0,,83.0,87.0,,
GH,6.4,4.896,-1.775,20161007.0,,83.0,,76.0,
GH,6.4,4.896,-1.775,20161008.0,,82.0,85.0,,
GH,6.4,4.896,-1.775,20161009.0,,78.0,,,
GH,6.4,4.896,-1.775,20161010.0,,80.0,84.0,,
GH,6.4,4.896,-1.775,20161012.0,,83.0,86.0,,
GH,6.4,4.896,-1.775,20161013.0,0.0,81.0,86.0,77.0,
GH,6.4,4.896,-1.775,20161014.0,,80.0,86.0,76.0,
GH,6.4,4.896,-1.775,20161015.0,,82.0,86.0,,
GH,6.4,4.896,-1.775,20161016.0,,81.0,87.0,75.0,
GH,6.4,4.896,-1.775,20161017.0,,82.0,,76.0,
GH,6.4,4.896,-1.775,20161020.0,,81.0,87.0,77.0,
GH,6.4,4.896,-1.775,20161021.0,,79.0,87.0,,
GH,6.4,4.896,-1.775,20161022.0,,82.0,93.0,,
GH,6.4,4.896,-1.775,20161023.0,,80.0,,75.0,
GH,6.4,4.896,-1.775,20161024.0,,83.0,87.0,,
GH,6.4,4.896,-1.775,20161025.0,,83.0,88.0,76.0,
GH,6.4,4.896,-1.775,20161026.0,,82.0,,76.0,
GH,6.4,4.896,-1.775,20161027.0,,85.0,88.0,76.0,
GH,6.4,4.896,-1.775,20161028.0,,85.0,89.0,,
GH,6.4,4.896,-1.775,20161029.0,,83.0,89.0,76.0,
GH,6.4,4.896,-1.775,20161030.0,,84.0,88.0,,
GH,6.4,4.896,-1.775,20161101.0,,85.0,90.0,76.0,
GH,6.4,4.896,-1.775,20161102.0,,82.0,87.0,,
GH,6.4,4.896,-1.775,20161103.0,,83.0,,77.0,
GH,6.4,4.896,-1.775,20161104.0,,84.0,89.0,,
GH,6.4,4.896,-1.775,20161105.0,,82.0,89.0,77.0,
GH,6.4,4.896,-1.775,20161107.0,,84.0,,77.0,
GH,6.4,4.896,-1.775,20161109.0,,84.0,89.0,,
GH,6.4,4.896,-1.775,20161110.0,,84.0,,77.0,
GH,6.4,4.896,-1.775,20161111.0,0.75,82.0,88.0,74.0,
GH,6.4,4.896,-1.775,20161115.0,,85.0,,77.0,
GH,6.4,4.896,-1.775,20161116.0,,87.0,89.0,,
GH,6.4,4.896,-1.775,20161117.0,,84.0,,,
GH,6.4,4.896,-1.775,20161119.0,,86.0,,,
GH,6.4,4.896,-1.775,20161120.0,,87.0,90.0,,
GH,6.4,4.896,-1.775,20161121.0,,85.0,90.0,78.0,
GH,6.4,4.896,-1.775,20161123.0,0.0,85.0,90.0,78.0,
GH,6.4,4.896,-1.775,20161125.0,,81.0,,,
GH,6.4,4.896,-1.775,20161126.0,,86.0,90.0,,
GH,6.4,4.896,-1.775,20161127.0,,86.0,90.0,,
GH,6.4,4.896,-1.775,20161211.0,,81.0,,76.0,
